file,line,class,visibility,static,function,params,explanation
app/Services/ProdutoMapper.php,123,ProdutoMapper,public,sim,extrairProdutoTinyId,array $ret,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoTinyPreflightService.php,3,ProdutoTinyPreflightService,private,sim,normalizarSku,string $sku,Padroniza formato de dados usado por Tiny/Olist.
app/Services/ProdutoTinyPreflightService.php,5,ProdutoTinyPreflightService,public,sim,analisarRetornoPesquisa,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe ProdutoTinyPreflightService.
app/Services/ProdutoTinyPreflightService.php,34,ProdutoTinyPreflightService,public,sim,consultarOuPendenciar,"TinyClientInterface $tiny, string $sku, string $tipoEvento, array $payload, int $filaId, string $trace",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe ProdutoTinyPreflightService.
app/Services/ProdutoTinyPreflightService.php,61,ProdutoTinyPreflightService,public,sim,registrarPendencia,"string $sku, string $tipoEvento, string $motivo, string $mensagem, array $payload, array $retorno, int $filaId, string $trace",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe ProdutoTinyPreflightService.
app/Services/ProdutoTinyPreflightService.php,74,ProdutoTinyPreflightService,public,sim,registrarAlertaInativoComEstoque,"string $sku, float $estoque, array $payload, int $filaId, string $trace",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe ProdutoTinyPreflightService.
app/Services/ProdutoVsmApprovalGuardService.php,7,ProdutoVsmApprovalGuardService,public,sim,payloadFromPending,array $p,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,12,ProdutoVsmApprovalGuardService,public,sim,ean,"array $p, array $payload",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,16,ProdutoVsmApprovalGuardService,public,sim,ncm,array $payload,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,20,ProdutoVsmApprovalGuardService,public,sim,name,"array $p, array $payload",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,24,ProdutoVsmApprovalGuardService,public,sim,categoryMapped,array $p,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,28,ProdutoVsmApprovalGuardService,public,sim,duplicateCandidates,"array $p, array $payload",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,66,ProdutoVsmApprovalGuardService,public,sim,checklist,array $p,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmApprovalGuardService.
app/Services/ProdutoVsmApprovalGuardService.php,87,ProdutoVsmApprovalGuardService,public,sim,registrarHistorico,"int $pendenciaId, string $acao, string $resultado, string $mensagem, array $contexto=[]",Registra ou consulta auditoria/histórico de VSM.
app/Services/ProdutoVsmGovernanceService.php,3,ProdutoVsmGovernanceService,public,sim,isNewProductEvent,string $tipoFila,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmGovernanceService.
app/Services/ProdutoVsmGovernanceService.php,7,ProdutoVsmGovernanceService,public,sim,sku,string $sku,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmGovernanceService.
app/Services/ProdutoVsmGovernanceService.php,9,ProdutoVsmGovernanceService,public,sim,mappingForSku,string $sku,Converte/mapeia dados entre formatos do módulo de VSM.
app/Services/ProdutoVsmGovernanceService.php,24,ProdutoVsmGovernanceService,public,sim,categoryMappingForPayload,array $payload,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmGovernanceService.
app/Services/ProdutoVsmGovernanceService.php,47,ProdutoVsmGovernanceService,public,sim,isAutoCreateAllowed,array $config,Autoriza operação conforme configuração/regra de VSM.
app/Services/ProdutoVsmGovernanceService.php,56,ProdutoVsmGovernanceService,public,sim,createPending,"array $payload, string $sku, string $tipoEvento, string $motivo, string $mensagem, ?int $filaId=null, ?string $traceId=null, array $extras=[]",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmGovernanceService.
app/Services/ProdutoVsmGovernanceService.php,93,ProdutoVsmGovernanceService,public,sim,evaluate,"array $payload, string $sku, string $tipoFila, array $config",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe ProdutoVsmGovernanceService.
app/Services/QrCodeService.php,21,QrCodeService,public,sim,svg,"string $text, int $scale = 5, int $border = 4",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,27,QrCodeService,public,sim,dataUri,"string $text, int $scale = 5, int $border = 4",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,31,QrCodeService,private,não,encode,string $text,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,62,QrCodeService,private,não,chooseVersion,int $byteLength,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,73,QrCodeService,private,não,createDataCodewords,"array $bytes, int $version",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,95,QrCodeService,private,não,appendBits,"array &$bits, int $value, int $length",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,99,QrCodeService,private,não,numDataCodewords,int $version,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,103,QrCodeService,private,não,addErrorCorrectionAndInterleave,"array $data, int $version",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,135,QrCodeService,private,não,reedSolomonRemainder,"array $data, int $degree",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,149,QrCodeService,private,não,reedSolomonDivisor,int $degree,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,163,QrCodeService,private,não,gfMultiply,"int $x, int $y",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,172,QrCodeService,private,não,drawFunctionPatterns,,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,197,QrCodeService,private,não,drawFinderPattern,"int $cx, int $cy",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,209,QrCodeService,private,não,drawAlignmentPattern,"int $cx, int $cy",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,218,QrCodeService,private,não,setFunctionModule,"int $x, int $y, bool $black",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,224,QrCodeService,private,não,drawFormatBits,int $mask,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,241,QrCodeService,private,não,drawVersionBits,,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,254,QrCodeService,private,não,drawCodewords,array $codewords,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,277,QrCodeService,private,não,applyMask,int $mask,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,286,QrCodeService,private,não,maskBit,"int $mask, int $x, int $y",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,300,QrCodeService,private,não,penaltyScore,,Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QrCodeService.php,335,QrCodeService,private,não,toSvg,"int $scale, int $border",Função auxiliar do domínio de QR Code/2FA; usada para apoiar regras internas da classe QrCodeService.
app/Services/QueueAnalyticsService.php,3,QueueAnalyticsService,public,sim,resumo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueAnalyticsService.
app/Services/QueueService.php,5,QueueService,public,sim,liberarTravados,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueService.
app/Services/QueueService.php,12,QueueService,public,sim,pegarProximo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueService.
app/Services/QueueService.php,30,QueueService,public,sim,marcarResultado,"int $id, bool $sucesso, array $retorno, ?string $codigoErro=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueService.
app/Services/QueueService.php,51,QueueService,public,sim,reprocessar,int $id,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueService.
app/Services/QueueV24AnalyticsService.php,3,QueueV24AnalyticsService,public,sim,resumoAvancado,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueV24AnalyticsService.
app/Services/QueueV24AnalyticsService.php,12,QueueV24AnalyticsService,public,sim,snapshot,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueV24AnalyticsService.
app/Services/QueueV24AnalyticsService.php,19,QueueV24AnalyticsService,private,sim,tableExists,string $table,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe QueueV24AnalyticsService.
